PFAM 	|	 Label 	|	 Clan
PF01359 	|	 CL0219 	|	 393
PF04140 	|	 CL0115 	|	 10
PF10282 	|	 CL0186 	|	 8
PF15494 	|	 CL0550 	|	 463
PF04030 	|	 CL0277 	|	 91
PF15277 	|	 CL0266 	|	 259
PF22601 	|	 CL0229 	|	 134
PF09128 	|	 CL0272 	|	 192
PF08585 	|	 CL0021 	|	 231
PF05147 	|	 CL0059 	|	 415
PF03917 	|	 CL0063 	|	 309
PF08603 	|	 CL0391 	|	 47
PF02403 	|	 CL0298 	|	 397
PF10354 	|	 CL0063 	|	 106
PF05743 	|	 CL0208 	|	 444
PF01154 	|	 CL0046 	|	 2
PF22622 	|	 CL0050 	|	 284
PF02799 	|	 CL0257 	|	 24
PF10186 	|	 CL0551 	|	 134
PF00281 	|	 CL0652 	|	 421
PF07700 	|	 CL0210 	|	 294
PF20210 	|	 CL0020 	|	 4
PF17064 	|	 CL0117 	|	 43
PF02115 	|	 CL0159 	|	 212
PF01743 	|	 CL0260 	|	 445
PF03024 	|	 CL0644 	|	 149
PF05207 	|	 CL0167 	|	 354
PF03881 	|	 CL0016 	|	 8
PF08704 	|	 CL0063 	|	 266
PF15469 	|	 CL0020 	|	 119
PF20511 	|	 CL0029 	|	 446
PF00821 	|	 CL0374 	|	 496
PF10242 	|	 CL0375 	|	 381
PF03291 	|	 CL0063 	|	 414
PF10263 	|	 CL0126 	|	 104
PF01233 	|	 CL0257 	|	 24
PF05617 	|	 CL0482 	|	 119
PF02567 	|	 CL0288 	|	 8
PF10366 	|	 CL0020 	|	 438
PF03200 	|	 CL0059 	|	 423
PF17725 	|	 CL0159 	|	 343
PF01789 	|	 CL0619 	|	 273
PF16010 	|	 CL0559 	|	 483
PF00984 	|	 CL0106 	|	 467
PF09240 	|	 CL0159 	|	 276
PF01487 	|	 CL0036 	|	 50
PF02733 	|	 CL0245 	|	 280
PF09735 	|	 CL0715 	|	 381
PF15511 	|	 CL0012 	|	 79
PF01858 	|	 CL0065 	|	 281
PF21990 	|	 CL0541 	|	 165
PF09067 	|	 CL0159 	|	 276
PF18402 	|	 CL0172 	|	 144
PF06990 	|	 CL0023 	|	 383
PF16415 	|	 CL0020 	|	 404
PF08311 	|	 CL0020 	|	 40
PF21052 	|	 CL0020 	|	 273
PF21235 	|	 CL0214 	|	 156
PF02678 	|	 CL0029 	|	 12
PF01121 	|	 CL0023 	|	 85
PF09229 	|	 CL0648 	|	 493
PF09111 	|	 CL0123 	|	 304
PF09811 	|	 CL0255 	|	 181
PF08767 	|	 CL0020 	|	 430
PF04840 	|	 CL0020 	|	 17
PF04960 	|	 CL0013 	|	 168
PF08324 	|	 CL0020 	|	 321
PF17958 	|	 CL0220 	|	 439
PF08073 	|	 CL0114 	|	 304
PF12053 	|	 CL0072 	|	 167
PF01770 	|	 CL0015 	|	 3
PF07819 	|	 CL0028 	|	 8
PF17903 	|	 CL0007 	|	 378
PF11841 	|	 CL0020 	|	 174
PF05010 	|	 CL0679 	|	 37
PF02721 	|	 CL0021 	|	 26
PF21895 	|	 CL0774 	|	 451
PF03467 	|	 CL0221 	|	 485
PF02926 	|	 CL0747 	|	 493
PF00311 	|	 CL0036 	|	 498
PF18400 	|	 CL0172 	|	 144
PF08123 	|	 CL0063 	|	 37
PF18401 	|	 CL0172 	|	 144
PF05008 	|	 CL0147 	|	 118
PF04101 	|	 CL0113 	|	 12
PF18403 	|	 CL0172 	|	 144
PF06957 	|	 CL0020 	|	 321
PF08569 	|	 CL0020 	|	 29
PF21485 	|	 CL0010 	|	 70
PF05004 	|	 CL0020 	|	 285
PF20789 	|	 CL0050 	|	 108
PF10034 	|	 CL0111 	|	 6
PF04734 	|	 CL0635 	|	 265
PF02129 	|	 CL0028 	|	 402
PF00471 	|	 CL0167 	|	 202
PF17781 	|	 CL0020 	|	 302
PF17800 	|	 CL0055 	|	 181
PF08583 	|	 CL0351 	|	 465
PF14382 	|	 CL0105 	|	 245
PF12157 	|	 CL0662 	|	 479
PF14683 	|	 CL0202 	|	 346
PF07976 	|	 CL0172 	|	 84
PF11894 	|	 CL0020 	|	 318
PF01326 	|	 CL0179 	|	 189
PF01717 	|	 CL0036 	|	 280
PF16158 	|	 CL0159 	|	 192
PF21505 	|	 CL0020 	|	 302
PF04752 	|	 CL0278 	|	 315
PF19259 	|	 CL0523 	|	 66
PF00756 	|	 CL0028 	|	 486
PF00143 	|	 CL0053 	|	 288
PF10568 	|	 CL0172 	|	 55
PF20510 	|	 CL0029 	|	 280
PF06427 	|	 CL0110 	|	 144
PF04862 	|	 CL0202 	|	 246
PF00213 	|	 CL0255 	|	 10
PF06058 	|	 CL0266 	|	 414
PF21199 	|	 CL0202 	|	 277
PF01857 	|	 CL0065 	|	 281
PF01227 	|	 CL0334 	|	 498
PF00186 	|	 CL0387 	|	 61
PF01393 	|	 CL0010 	|	 69
PF17887 	|	 CL0266 	|	 165
PF01080 	|	 CL0130 	|	 148
PF07985 	|	 CL0063 	|	 208
PF01126 	|	 CL0230 	|	 118
PF14686 	|	 CL0287 	|	 346
PF06963 	|	 CL0015 	|	 8
PF12505 	|	 CL0159 	|	 460
PF20654 	|	 CL0020 	|	 259
PF10275 	|	 CL0125 	|	 171
PF01373 	|	 CL0036 	|	 208
PF04057 	|	 CL0021 	|	 157
PF05224 	|	 CL0073 	|	 293
PF05470 	|	 CL0020 	|	 357
PF16198 	|	 CL0649 	|	 138
PF01208 	|	 CL0036 	|	 119
PF08325 	|	 CL0126 	|	 164
PF04100 	|	 CL0020 	|	 235
PF09729 	|	 CL0274 	|	 208
PF05572 	|	 CL0126 	|	 148
PF06309 	|	 CL0023 	|	 223
PF22441 	|	 CL0172 	|	 407
PF03022 	|	 CL0186 	|	 8
PF21310 	|	 CL0159 	|	 152
PF00862 	|	 CL0113 	|	 211
PF01205 	|	 CL0329 	|	 190
PF03635 	|	 CL0020 	|	 279
PF13961 	|	 CL0523 	|	 66
PF08596 	|	 CL0186 	|	 32
PF04095 	|	 CL0036 	|	 471
PF18377 	|	 CL0632 	|	 165
PF09588 	|	 CL0236 	|	 315
PF04646 	|	 CL0110 	|	 181
PF16739 	|	 CL0041 	|	 44
PF16622 	|	 CL0361 	|	 214
PF10475 	|	 CL0020 	|	 470
PF08752 	|	 CL0159 	|	 133
PF14269 	|	 CL0186 	|	 126
PF14369 	|	 CL0167 	|	 325
PF16866 	|	 CL0229 	|	 184
PF17144 	|	 CL0267 	|	 53
PF02184 	|	 CL0020 	|	 52
PF09794 	|	 CL0330 	|	 266
PF04495 	|	 CL0466 	|	 290
PF16417 	|	 CL0020 	|	 404
PF06026 	|	 CL0063 	|	 273
PF07474 	|	 CL0069 	|	 55
PF05693 	|	 CL0113 	|	 212
PF08840 	|	 CL0028 	|	 417
PF21034 	|	 CL0186 	|	 470
PF09268 	|	 CL0020 	|	 245
PF06071 	|	 CL0072 	|	 183
PF00077 	|	 CL0129 	|	 38
PF14033 	|	 CL0029 	|	 59
PF05212 	|	 CL0110 	|	 273
PF02265 	|	 CL0368 	|	 406
PF10403 	|	 CL0700 	|	 431
PF04118 	|	 CL0020 	|	 115
PF03439 	|	 CL0439 	|	 311
PF04801 	|	 CL0662 	|	 483
PF14836 	|	 CL0072 	|	 28
PF02374 	|	 CL0023 	|	 119
PF01287 	|	 CL0021 	|	 70
PF05958 	|	 CL0063 	|	 485
PF11790 	|	 CL0036 	|	 271
PF02390 	|	 CL0063 	|	 11
PF00062 	|	 CL0037 	|	 261
PF08491 	|	 CL0063 	|	 84
PF02894 	|	 CL0139 	|	 191
PF01331 	|	 CL0179 	|	 197
PF21180 	|	 CL0413 	|	 179
PF10405 	|	 CL0123 	|	 431
PF12031 	|	 CL0020 	|	 399
PF02545 	|	 CL0269 	|	 400
PF02223 	|	 CL0023 	|	 2
PF03571 	|	 CL0126 	|	 381
PF13088 	|	 CL0186 	|	 29
PF12862 	|	 CL0020 	|	 406
PF13872 	|	 CL0023 	|	 239
PF03332 	|	 CL0137 	|	 8
PF03224 	|	 CL0020 	|	 150
PF00809 	|	 CL0036 	|	 280
PF14691 	|	 CL0344 	|	 373
PF01991 	|	 CL0255 	|	 381
PF04209 	|	 CL0029 	|	 280
PF18379 	|	 CL0632 	|	 165
PF11817 	|	 CL0020 	|	 282
PF10262 	|	 CL0172 	|	 195
PF06009 	|	 CL0004 	|	 277
PF18031 	|	 CL0614 	|	 124
PF06702 	|	 CL0016 	|	 232
PF00762 	|	 CL0043 	|	 2
PF16653 	|	 CL0139 	|	 364
PF02487 	|	 CL0015 	|	 34
PF00103 	|	 CL0053 	|	 288
PF07933 	|	 CL0266 	|	 315
PF02296 	|	 CL0545 	|	 133
PF16114 	|	 CL0506 	|	 287
PF07942 	|	 CL0063 	|	 315
PF09425 	|	 CL0281 	|	 251
PF13778 	|	 CL0172 	|	 110
PF03162 	|	 CL0031 	|	 273
PF07575 	|	 CL0020 	|	 322
PF07969 	|	 CL0036 	|	 126
PF17111 	|	 CL0587 	|	 59
PF09763 	|	 CL0020 	|	 259
PF18038 	|	 CL0072 	|	 80
PF06911 	|	 CL0023 	|	 407
PF01916 	|	 CL0063 	|	 232
PF03662 	|	 CL0036 	|	 29
PF00870 	|	 CL0073 	|	 385
PF04908 	|	 CL0172 	|	 104
PF07571 	|	 CL0020 	|	 21
PF03071 	|	 CL0110 	|	 291
PF03074 	|	 CL0286 	|	 198
PF18264 	|	 CL0809 	|	 69
PF01929 	|	 CL0010 	|	 342
PF01963 	|	 CL0572 	|	 307
PF09243 	|	 CL0063 	|	 483
PF17807 	|	 CL0229 	|	 28
PF05327 	|	 CL0020 	|	 14
PF08719 	|	 CL0787 	|	 307
PF03561 	|	 CL0202 	|	 65
PF13840 	|	 CL0070 	|	 403
PF12859 	|	 CL0186 	|	 302
PF04377 	|	 CL0257 	|	 98
PF16511 	|	 CL0072 	|	 103
PF21033 	|	 CL0020 	|	 201
PF04127 	|	 CL0063 	|	 83
PF05715 	|	 CL0229 	|	 134
PF05971 	|	 CL0063 	|	 26
PF14622 	|	 CL0539 	|	 47
PF06609 	|	 CL0015 	|	 126
PF05049 	|	 CL0023 	|	 27
PF01060 	|	 CL0287 	|	 10
PF02172 	|	 CL0589 	|	 479
PF13871 	|	 CL0023 	|	 239
PF02229 	|	 CL0609 	|	 115
PF10318 	|	 CL0192 	|	 43
PF12026 	|	 CL0705 	|	 442
PF06083 	|	 CL0079 	|	 381
PF10296 	|	 CL0648 	|	 290
PF02630 	|	 CL0172 	|	 10
PF11934 	|	 CL0065 	|	 281
PF07162 	|	 CL0154 	|	 104
PF17817 	|	 CL0466 	|	 167
PF09058 	|	 CL0614 	|	 367
PF00853 	|	 CL0073 	|	 206
PF00401 	|	 CL0753 	|	 422
PF17759 	|	 CL0040 	|	 158
PF03835 	|	 CL0125 	|	 431
PF07971 	|	 CL0059 	|	 56
PF03720 	|	 CL0039 	|	 467
PF01187 	|	 CL0082 	|	 465
PF00919 	|	 CL0304 	|	 96
PF16335 	|	 CL0059 	|	 272
PF22606 	|	 CL0671 	|	 230
PF06218 	|	 CL0435 	|	 328
PF01379 	|	 CL0177 	|	 98
PF18366 	|	 CL0361 	|	 214
PF17904 	|	 CL0007 	|	 326
PF01725 	|	 CL0269 	|	 465
PF01956 	|	 CL0376 	|	 2
PF14538 	|	 CL0093 	|	 4
PF19273 	|	 CL0020 	|	 90
PF21478 	|	 CL0061 	|	 46
PF17674 	|	 CL0198 	|	 25
PF03145 	|	 CL0389 	|	 51
PF17135 	|	 CL0588 	|	 232
PF17835 	|	 CL0669 	|	 91
PF04506 	|	 CL0222 	|	 11
PF04841 	|	 CL0186 	|	 17
PF04321 	|	 CL0063 	|	 279
PF03878 	|	 CL0112 	|	 29
PF08314 	|	 CL0020 	|	 471
PF13361 	|	 CL0023 	|	 95
PF18876 	|	 CL0746 	|	 375
PF04775 	|	 CL0159 	|	 417
PF08158 	|	 CL0020 	|	 471
PF21999 	|	 CL0198 	|	 102
PF00834 	|	 CL0036 	|	 10
PF05742 	|	 CL0052 	|	 179
PF08623 	|	 CL0020 	|	 171
PF08783 	|	 CL0072 	|	 470
PF08446 	|	 CL0183 	|	 188
PF08433 	|	 CL0023 	|	 315
PF03483 	|	 CL0383 	|	 158
PF01071 	|	 CL0179 	|	 391
PF12830 	|	 CL0020 	|	 489
PF16418 	|	 CL0020 	|	 404
PF00797 	|	 CL0125 	|	 319
PF21436 	|	 CL0801 	|	 369
PF05631 	|	 CL0015 	|	 381
PF04869 	|	 CL0020 	|	 362
PF05028 	|	 CL0223 	|	 224
PF05891 	|	 CL0063 	|	 208
PF21047 	|	 CL0020 	|	 4
PF22493 	|	 CL0020 	|	 47
PF02934 	|	 CL0286 	|	 46
PF16652 	|	 CL0266 	|	 442
PF14633 	|	 CL0541 	|	 25
PF08161 	|	 CL0020 	|	 418
PF04080 	|	 CL0192 	|	 201
PF22468 	|	 CL0070 	|	 478
PF14569 	|	 CL0229 	|	 494
PF07887 	|	 CL0073 	|	 79
PF02537 	|	 CL0184 	|	 483
PF02978 	|	 CL0123 	|	 426
PF21071 	|	 CL0020 	|	 485
PF06090 	|	 CL0016 	|	 401
PF12765 	|	 CL0020 	|	 489
PF17790 	|	 CL0159 	|	 127
PF02969 	|	 CL0012 	|	 21
PF22041 	|	 CL0497 	|	 213
PF01613 	|	 CL0336 	|	 271
PF18787 	|	 CL0020 	|	 430
PF21800 	|	 CL0007 	|	 378
PF01786 	|	 CL0044 	|	 273
PF03659 	|	 CL0036 	|	 126
PF16526 	|	 CL0452 	|	 337
PF11865 	|	 CL0020 	|	 107
PF07065 	|	 CL0179 	|	 64
PF01157 	|	 CL0010 	|	 118
PF03501 	|	 CL0123 	|	 386
PF00831 	|	 CL0346 	|	 10
PF10350 	|	 CL0020 	|	 307
PF16901 	|	 CL0667 	|	 84
PF18808 	|	 CL0020 	|	 283
PF09445 	|	 CL0063 	|	 307
PF13085 	|	 CL0486 	|	 118
PF00900 	|	 CL0021 	|	 251
PF06022 	|	 CL0411 	|	 6
PF17786 	|	 CL0159 	|	 88
PF01245 	|	 CL0010 	|	 232
PF13015 	|	 CL0226 	|	 243
PF16381 	|	 CL0545 	|	 133
PF00977 	|	 CL0036 	|	 85
PF00310 	|	 CL0052 	|	 373
PF10351 	|	 CL0760 	|	 200
PF21114 	|	 CL0202 	|	 165
PF00034 	|	 CL0318 	|	 10
PF06888 	|	 CL0137 	|	 315
PF03484 	|	 CL0123 	|	 158
PF08737 	|	 CL0135 	|	 176
PF04078 	|	 CL0020 	|	 208
PF21692 	|	 CL0705 	|	 103
PF13180 	|	 CL0466 	|	 263
PF07693 	|	 CL0023 	|	 260
PF21021 	|	 CL0172 	|	 293
PF13718 	|	 CL0257 	|	 100
PF00881 	|	 CL0529 	|	 319
PF03496 	|	 CL0084 	|	 406
PF07779 	|	 CL0316 	|	 201
PF03942 	|	 CL0098 	|	 465
PF04636 	|	 CL0423 	|	 27
PF22314 	|	 CL0322 	|	 180
PF17048 	|	 CL0159 	|	 265
PF16899 	|	 CL0065 	|	 331
PF07994 	|	 CL0063 	|	 315
PF01116 	|	 CL0036 	|	 445
PF01488 	|	 CL0063 	|	 50
PF05770 	|	 CL0179 	|	 484
PF10237 	|	 CL0063 	|	 181
PF04049 	|	 CL0020 	|	 52
PF01902 	|	 CL0039 	|	 22
PF04898 	|	 CL0036 	|	 373
PF04124 	|	 CL0020 	|	 310
PF07995 	|	 CL0186 	|	 149
PF09454 	|	 CL0596 	|	 444
PF05021 	|	 CL0366 	|	 196
PF01645 	|	 CL0036 	|	 373
PF21055 	|	 CL0020 	|	 37
PF06858 	|	 CL0023 	|	 91
PF05994 	|	 CL0715 	|	 80
PF03179 	|	 CL0255 	|	 201
PF04139 	|	 CL0060 	|	 4
PF02746 	|	 CL0227 	|	 402
PF20671 	|	 CL0020 	|	 450
PF00585 	|	 CL0070 	|	 310
PF05405 	|	 CL0255 	|	 10
PF04847 	|	 CL0221 	|	 212
PF14513 	|	 CL0220 	|	 269
PF17172 	|	 CL0172 	|	 55
PF06762 	|	 CL0131 	|	 148
PF12460 	|	 CL0020 	|	 283
PF21255 	|	 CL0229 	|	 185
PF04097 	|	 CL0020 	|	 407
PF12456 	|	 CL0266 	|	 483
PF04916 	|	 CL0052 	|	 381
PF08367 	|	 CL0094 	|	 327
PF01885 	|	 CL0084 	|	 232
PF21127 	|	 CL0745 	|	 40
PF10033 	|	 CL0651 	|	 30
PF22602 	|	 CL0051 	|	 224
PF01118 	|	 CL0063 	|	 53
PF18777 	|	 CL0020 	|	 90
PF04184 	|	 CL0020 	|	 400
PF09271 	|	 CL0073 	|	 222
PF16474 	|	 CL0016 	|	 103
PF02844 	|	 CL0063 	|	 391
PF10479 	|	 CL0760 	|	 97
PF02017 	|	 CL0072 	|	 309
PF18829 	|	 CL0020 	|	 283
PF12722 	|	 CL0456 	|	 343
PF11701 	|	 CL0020 	|	 52
PF08913 	|	 CL0705 	|	 54
PF10328 	|	 CL0192 	|	 43
PF17189 	|	 CL0369 	|	 135
PF21376 	|	 CL0671 	|	 223
PF01451 	|	 CL0031 	|	 486
PF01808 	|	 CL0109 	|	 391
PF13881 	|	 CL0072 	|	 273
PF01687 	|	 CL0105 	|	 201
PF00215 	|	 CL0036 	|	 265
PF02994 	|	 CL0221 	|	 471
PF06468 	|	 CL0154 	|	 300
PF00800 	|	 CL0177 	|	 98
PF17678 	|	 CL0103 	|	 56
PF03211 	|	 CL0268 	|	 271
PF05118 	|	 CL0029 	|	 406
PF06477 	|	 CL0532 	|	 415
PF02900 	|	 CL0283 	|	 126
PF11935 	|	 CL0020 	|	 470
PF16845 	|	 CL0320 	|	 3
PF17980 	|	 CL0229 	|	 185
PF09412 	|	 CL0695 	|	 27
PF11698 	|	 CL0020 	|	 150
PF08318 	|	 CL0020 	|	 434
PF00838 	|	 CL0080 	|	 315
PF21524 	|	 CL0123 	|	 184
PF17851 	|	 CL0004 	|	 371
PF03079 	|	 CL0029 	|	 118
PF12812 	|	 CL0466 	|	 263
PF13673 	|	 CL0257 	|	 307
PF13023 	|	 CL0237 	|	 401
PF05153 	|	 CL0237 	|	 307
PF03070 	|	 CL0230 	|	 455
PF09079 	|	 CL0123 	|	 230
PF11700 	|	 CL0015 	|	 14
PF07156 	|	 CL0063 	|	 342
PF20655 	|	 CL0020 	|	 382
PF01256 	|	 CL0118 	|	 201
PF10404 	|	 CL0700 	|	 431
PF04104 	|	 CL0242 	|	 115
PF00576 	|	 CL0287 	|	 43
PF03378 	|	 CL0020 	|	 90
PF11917 	|	 CL0382 	|	 34
PF15963 	|	 CL0123 	|	 37
PF05127 	|	 CL0023 	|	 100
PF04376 	|	 CL0257 	|	 98
PF04910 	|	 CL0020 	|	 418
PF00463 	|	 CL0036 	|	 2
PF21103 	|	 CL0266 	|	 217
PF07847 	|	 CL0029 	|	 115
PF16528 	|	 CL0020 	|	 465
PF08216 	|	 CL0020 	|	 208
PF14558 	|	 CL0532 	|	 124
PF13281 	|	 CL0020 	|	 250
PF09797 	|	 CL0020 	|	 401
PF22916 	|	 CL0023 	|	 64
PF05724 	|	 CL0063 	|	 486
PF06482 	|	 CL0056 	|	 112
PF01134 	|	 CL0063 	|	 384
PF08212 	|	 CL0116 	|	 3
PF21326 	|	 CL0167 	|	 52
PF18861 	|	 CL0159 	|	 408
PF02513 	|	 CL0010 	|	 312
PF22732 	|	 CL0010 	|	 61
PF03908 	|	 CL0147 	|	 273
PF10236 	|	 CL0023 	|	 232
PF14635 	|	 CL0198 	|	 25
PF03972 	|	 CL0722 	|	 126
PF00296 	|	 CL0036 	|	 126
PF09289 	|	 CL0001 	|	 475
PF08490 	|	 CL0194 	|	 456
PF01592 	|	 CL0233 	|	 2
PF04188 	|	 CL0111 	|	 31
PF02843 	|	 CL0105 	|	 391
PF01896 	|	 CL0243 	|	 10
PF07569 	|	 CL0186 	|	 321
PF13965 	|	 CL0192 	|	 384
PF00436 	|	 CL0021 	|	 10
PF03690 	|	 CL0137 	|	 118
PF04683 	|	 CL0266 	|	 64
PF01251 	|	 CL0652 	|	 118
PF08327 	|	 CL0209 	|	 493
PF08645 	|	 CL0137 	|	 236
PF02150 	|	 CL0167 	|	 46
PF20653 	|	 CL0020 	|	 65
PF17390 	|	 CL0749 	|	 135
PF21634 	|	 CL0021 	|	 137
PF12513 	|	 CL0745 	|	 237
PF13613 	|	 CL0123 	|	 60
PF09139 	|	 CL0260 	|	 486
PF01247 	|	 CL0105 	|	 10
PF04814 	|	 CL0123 	|	 227
PF12719 	|	 CL0020 	|	 239
PF09141 	|	 CL0705 	|	 103
PF05131 	|	 CL0186 	|	 342
PF01269 	|	 CL0063 	|	 315
PF05625 	|	 CL0023 	|	 208
PF21143 	|	 CL0105 	|	 137
PF04959 	|	 CL0361 	|	 372
PF15924 	|	 CL0113 	|	 211
PF17215 	|	 CL0021 	|	 130
PF01900 	|	 CL0734 	|	 118
PF08530 	|	 CL0202 	|	 402
PF04136 	|	 CL0020 	|	 450
PF05208 	|	 CL0111 	|	 171
PF05158 	|	 CL0123 	|	 201
PF07539 	|	 CL0020 	|	 433
PF02750 	|	 CL0179 	|	 423
PF16203 	|	 CL0023 	|	 437
PF18262 	|	 CL0123 	|	 158
PF14303 	|	 CL0573 	|	 181
PF02628 	|	 CL0328 	|	 118
PF10184 	|	 CL0051 	|	 201
PF07984 	|	 CL0260 	|	 104
PF04086 	|	 CL0431 	|	 426
PF01262 	|	 CL0063 	|	 364
PF09402 	|	 CL0123 	|	 190
PF21162 	|	 CL0063 	|	 84
PF16399 	|	 CL0020 	|	 137
PF03531 	|	 CL0266 	|	 217
PF10058 	|	 CL0167 	|	 407
PF21404 	|	 CL0754 	|	 151
PF01667 	|	 CL0167 	|	 232
PF00766 	|	 CL0063 	|	 458
PF03099 	|	 CL0040 	|	 248
PF00731 	|	 CL0224 	|	 221
PF09430 	|	 CL0287 	|	 465
PF07576 	|	 CL0221 	|	 325
PF03067 	|	 CL0159 	|	 405
PF20662 	|	 CL0020 	|	 434
PF02747 	|	 CL0060 	|	 196
PF06294 	|	 CL0188 	|	 171
PF19279 	|	 CL0701 	|	 269
PF17959 	|	 CL0220 	|	 168
PF02291 	|	 CL0012 	|	 104
PF05826 	|	 CL0629 	|	 418
PF01127 	|	 CL0335 	|	 212
PF03919 	|	 CL0021 	|	 197
PF14378 	|	 CL0525 	|	 266
PF17292 	|	 CL0266 	|	 217
PF04437 	|	 CL0020 	|	 465
PF00197 	|	 CL0066 	|	 29
PF13725 	|	 CL0123 	|	 100
PF21148 	|	 CL0795 	|	 451
PF12063 	|	 CL0745 	|	 40
PF05187 	|	 CL0344 	|	 84
PF03414 	|	 CL0110 	|	 27
PF01090 	|	 CL0123 	|	 115
PF08351 	|	 CL0023 	|	 100
PF19282 	|	 CL0020 	|	 90
PF04658 	|	 CL0662 	|	 104
PF14639 	|	 CL0580 	|	 25
PF03045 	|	 CL0079 	|	 381
PF14701 	|	 CL0036 	|	 193
PF01195 	|	 CL0408 	|	 118
PF05148 	|	 CL0063 	|	 171
PF05557 	|	 CL0724 	|	 34
PF02002 	|	 CL0123 	|	 328
PF20470 	|	 CL0123 	|	 455
PF07019 	|	 CL0706 	|	 381
PF13691 	|	 CL0381 	|	 60
PF04765 	|	 CL0110 	|	 208
PF17767 	|	 CL0105 	|	 471
PF08644 	|	 CL0266 	|	 374
PF05185 	|	 CL0063 	|	 196
PF04056 	|	 CL0128 	|	 128
PF04729 	|	 CL0159 	|	 315
PF12341 	|	 CL0186 	|	 32
PF02076 	|	 CL0192 	|	 176
PF02163 	|	 CL0126 	|	 10
PF09790 	|	 CL0020 	|	 418
PF03666 	|	 CL0435 	|	 34
PF00677 	|	 CL0105 	|	 368
PF06280 	|	 CL0159 	|	 122
PF03007 	|	 CL0149 	|	 147
PF20302 	|	 CL0090 	|	 250
PF09810 	|	 CL0236 	|	 293
PF22151 	|	 CL0344 	|	 41
PF13878 	|	 CL0361 	|	 414
PF08712 	|	 CL0738 	|	 368
PF18201 	|	 CL0190 	|	 179
PF14806 	|	 CL0545 	|	 133
PF21864 	|	 CL0570 	|	 485
PF19193 	|	 CL0186 	|	 387
PF05091 	|	 CL0236 	|	 418
PF05132 	|	 CL0662 	|	 181
PF18511 	|	 CL0271 	|	 114
PF03382 	|	 CL0022 	|	 13
PF05726 	|	 CL0029 	|	 12
PF08784 	|	 CL0123 	|	 157
PF09734 	|	 CL0123 	|	 378
PF03468 	|	 CL0221 	|	 60
PF01293 	|	 CL0374 	|	 64
PF17982 	|	 CL0229 	|	 443
PF21056 	|	 CL0219 	|	 292
PF04177 	|	 CL0020 	|	 2
PF18055 	|	 CL0020 	|	 357
PF07718 	|	 CL0159 	|	 133
PF16579 	|	 CL0573 	|	 40
PF00490 	|	 CL0036 	|	 179
PF08068 	|	 CL0649 	|	 138
PF01351 	|	 CL0219 	|	 232
PF00793 	|	 CL0036 	|	 31
PF10596 	|	 CL0363 	|	 462
PF21192 	|	 CL0021 	|	 382
PF07034 	|	 CL0023 	|	 46
PF10357 	|	 CL0123 	|	 204
PF10230 	|	 CL0028 	|	 345
PF03517 	|	 CL0266 	|	 115
PF13695 	|	 CL0317 	|	 201
PF07517 	|	 CL0023 	|	 13
PF08568 	|	 CL0020 	|	 179
PF02233 	|	 CL0063 	|	 364
PF01676 	|	 CL0088 	|	 23
PF02270 	|	 CL0123 	|	 421
PF03847 	|	 CL0012 	|	 407
PF08609 	|	 CL0020 	|	 4
PF17405 	|	 CL0260 	|	 471
PF22749 	|	 CL0028 	|	 290
PF06202 	|	 CL0059 	|	 193
PF10544 	|	 CL0418 	|	 34
PF22700 	|	 CL0329 	|	 83
PF10337 	|	 CL0307 	|	 68
PF18334 	|	 CL0010 	|	 241
PF17865 	|	 CL0671 	|	 116
PF02018 	|	 CL0202 	|	 160
PF20238 	|	 CL0159 	|	 8
PF20663 	|	 CL0020 	|	 434
PF12036 	|	 CL0192 	|	 407
PF03259 	|	 CL0431 	|	 273
PF04300 	|	 CL0202 	|	 95
PF00340 	|	 CL0066 	|	 288
PF17285 	|	 CL0036 	|	 196
PF01512 	|	 CL0105 	|	 63
PF00708 	|	 CL0622 	|	 118
PF14826 	|	 CL0356 	|	 374
PF09949 	|	 CL0137 	|	 115
PF10261 	|	 CL0525 	|	 63
PF02167 	|	 CL0318 	|	 273
PF07817 	|	 CL0020 	|	 418
PF14578 	|	 CL0105 	|	 481
PF18336 	|	 CL0010 	|	 326
PF07967 	|	 CL0417 	|	 322
PF04098 	|	 CL0196 	|	 485
PF04690 	|	 CL0114 	|	 118
PF00639 	|	 CL0487 	|	 307
PF19039 	|	 CL0266 	|	 250
PF16854 	|	 CL0020 	|	 235
PF21193 	|	 CL0010 	|	 382
PF02192 	|	 CL0072 	|	 482
PF08640 	|	 CL0020 	|	 11
PF12851 	|	 CL0029 	|	 26
PF16087 	|	 CL0123 	|	 315
PF03850 	|	 CL0128 	|	 307
PF09270 	|	 CL0066 	|	 222
PF01761 	|	 CL0224 	|	 50
PF09423 	|	 CL0163 	|	 405
PF00705 	|	 CL0060 	|	 196
PF20667 	|	 CL0020 	|	 55
PF18018 	|	 CL0021 	|	 179
PF12248 	|	 CL0004 	|	 272
PF19305 	|	 CL0697 	|	 256
PF13599 	|	 CL0505 	|	 59
PF17286 	|	 CL0799 	|	 196
PF19033 	|	 CL0431 	|	 382
PF04182 	|	 CL0123 	|	 483
PF13880 	|	 CL0257 	|	 414
PF03587 	|	 CL0098 	|	 208
PF10021 	|	 CL0223 	|	 465
PF06328 	|	 CL0159 	|	 276
PF01876 	|	 CL0036 	|	 79
PF01470 	|	 CL0379 	|	 2
PF18124 	|	 CL0072 	|	 103
PF12534 	|	 CL0375 	|	 411
